ID	RA	Dec	Nobs	obs_dates
UW637	15.525635000000001	18.135360000000002	0	[]
UW638	15.698909	18.135360000000002	0	[]
UW639	15.872182999999998	18.135360000000002	0	[]
UW640	16.045458	18.135360000000002	119	['2021-08-05']
UW641	16.218732	18.135360000000002	105	['2021-07-08']
UW642	16.392006	18.135360000000002	106	['2021-06-06' '2021-06-07']
UW643	16.565279999999998	18.135360000000002	129	['2021-05-14']
UW644	16.738554999999998	18.135360000000002	219	['2021-04-20' '2021-05-07']
UW645	16.911829	18.135360000000002	253	['2020-06-13' '2020-06-15']
UW646	17.085103	18.135360000000002	130	['2020-05-25']
UW647	7.519314	19.940360000000002	603	['2019-11-18' '2019-11-22' '2019-12-17' '2019-12-20']
UW648	7.694482000000001	19.940360000000002	132	['2020-03-24']
UW649	7.869650999999999	19.940360000000002	132	['2020-11-17']
UW650	8.044819	19.940360000000002	116	['2020-12-15']
UW651	8.219987	19.940360000000002	206	['2021-02-04' '2021-02-05']
UW652	8.395156	19.940360000000002	115	['2021-03-06']
UW653	8.570324000000001	19.940360000000002	125	['2021-04-07']
UW654	8.745492	19.940360000000002	0	[]
UW655	8.920661	19.940360000000002	0	[]
UW656	9.095829	19.940360000000002	0	[]
UW657	9.270997	19.940360000000002	0	[]
UW658	9.446166	19.940360000000002	0	[]
UW659	9.621334	19.940360000000002	0	[]
UW660	9.796502	19.940360000000002	0	[]
UW661	9.971671	19.940360000000002	0	[]
UW662	10.146839	19.940360000000002	0	[]
UW663	10.322007000000001	19.940360000000002	0	[]
UW664	10.497176	19.940360000000002	0	[]
UW665	10.672344	19.940360000000002	0	[]
UW666	10.847512	19.940360000000002	0	[]
UW667	11.022681	19.940360000000002	0	[]
UW668	11.197849	19.940360000000002	0	[]
UW669	11.373016999999999	19.940360000000002	0	[]
UW670	11.548186	19.940360000000002	0	[]
UW671	11.723353999999999	19.940360000000002	0	[]
UW672	11.898522	19.940360000000002	0	[]
UW673	12.073691	19.940360000000002	0	[]
UW674	12.248859	19.940360000000002	0	[]
UW675	12.424027	19.940360000000002	0	[]
UW676	12.599196000000001	19.940360000000002	0	[]
UW677	12.774364	19.940360000000002	0	[]
UW678	12.949532000000001	19.940360000000002	0	[]
UW679	13.124701000000002	19.940360000000002	0	[]
UW680	13.299869000000001	19.940360000000002	0	[]
UW681	13.475037	19.940360000000002	0	[]
UW682	13.650205999999999	19.940360000000002	0	[]
UW683	13.825373999999998	19.940360000000002	0	[]
UW684	14.000542000000001	19.940360000000002	0	[]
UW685	14.175710999999998	19.940360000000002	0	[]
UW686	14.350879	19.940360000000002	0	[]
UW687	14.526047	19.940360000000002	0	[]
UW688	14.701216	19.940360000000002	0	[]
UW689	14.876384	19.940360000000002	0	[]
UW690	15.051552	19.940360000000002	0	[]
UW691	15.226721	19.940360000000002	0	[]
UW692	15.401889	19.940360000000002	0	[]
UW693	15.577057	19.940360000000002	0	[]
UW694	15.752226	19.940360000000002	0	[]
UW695	15.927394	19.940360000000002	80	['2021-08-03' '2021-08-04']
UW696	16.102562	19.940360000000002	120	['2021-07-29']
UW697	16.277731	19.940360000000002	128	['2021-06-03' '2021-06-04']
UW698	16.452899	19.940360000000002	241	['2021-05-17']
UW699	16.628067	19.940360000000002	113	['2021-04-12']
UW700	16.803236	19.940360000000002	366	['2020-06-14' '2020-06-16']
UW701	16.978404	19.940360000000002	126	['2020-05-26']
UW702	17.153572	19.940360000000002	130	['2020-05-21']
UW703	7.480461999999999	21.74536	264	['2019-11-26' '2019-12-22' '2020-03-19']
UW704	7.657744	21.74536	386	['2019-11-24' '2019-12-19' '2019-12-21']
UW705	7.835027	21.74536	246	['2020-11-14']
UW706	8.012309	21.74536	129	['2020-11-18']
UW707	8.189591	21.74536	110	['2020-12-19']
UW708	8.366873	21.74536	114	['2021-02-05']
UW709	8.544155	21.74536	106	['2021-03-29']
UW710	8.721437	21.74536	0	[]
UW711	8.898719	21.74536	0	[]
UW712	9.076002	21.74536	0	[]
UW713	9.253283999999999	21.74536	0	[]
UW714	9.430566	21.74536	0	[]
UW715	9.607847999999999	21.74536	0	[]
UW716	9.78513	21.74536	0	[]
UW717	9.962411999999999	21.74536	0	[]
UW718	10.139694	21.74536	0	[]
UW719	10.316977	21.74536	0	[]
UW720	10.494259	21.74536	0	[]
UW721	10.671541	21.74536	0	[]
UW722	10.848823	21.74536	0	[]
UW723	11.026105000000001	21.74536	0	[]
UW724	11.203387	21.74536	0	[]
UW725	11.380669000000001	21.74536	0	[]
UW726	11.557952	21.74536	0	[]
UW727	11.735234	21.74536	0	[]
UW728	11.912516	21.74536	0	[]
UW729	12.089798	21.74536	0	[]
UW730	12.26708	21.74536	0	[]
UW731	12.444362	21.74536	0	[]
UW732	12.621644	21.74536	0	[]
UW733	12.798927	21.74536	0	[]
UW734	12.976208999999999	21.74536	0	[]
UW735	13.153491	21.74536	0	[]
UW736	13.330773	21.74536	0	[]
UW737	13.508054999999999	21.74536	0	[]
UW738	13.685336999999999	21.74536	0	[]
UW739	13.862619	21.74536	0	[]
UW740	14.039902	21.74536	0	[]
UW741	14.217184	21.74536	0	[]
UW742	14.394466	21.74536	0	[]
UW743	14.571748000000001	21.74536	0	[]
UW744	14.74903	21.74536	0	[]
UW745	14.926312	21.74536	0	[]
UW746	15.103594000000001	21.74536	0	[]
UW747	15.280876999999998	21.74536	0	[]
UW748	15.458159	21.74536	0	[]
UW749	15.635441	21.74536	0	[]
UW750	15.812723000000002	21.74536	0	[]
UW751	15.990004999999998	21.74536	122	['2021-07-29']
UW752	16.167286999999998	21.74536	117	['2021-06-01']
UW753	16.344569	21.74536	175	['2021-05-08' '2021-05-16']
UW754	16.521852	21.74536	165	['2021-04-08' '2021-04-09' '2021-04-21' '2021-05-06']
UW755	16.699134	21.74536	122	['2020-06-18']
UW756	16.876416	21.74536	129	['2020-05-27']
UW757	17.053698	21.74536	129	['2020-05-23']
UW758	17.23098	21.74536	454	['2020-04-29' '2020-05-02' '2020-05-17' '2020-05-19']
UW759	7.438589	23.55036	701	['2019-11-21' '2019-11-22' '2019-11-23' '2019-12-19' '2019-12-21']
UW760	7.618217	23.55036	1183	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-24' '2020-02-27'
 '2020-03-15' '2020-04-18' '2020-05-11' '2020-05-17' '2020-05-23']"
UW761	7.797845	23.55036	1155	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-27' '2020-03-13'
 '2020-03-14' '2020-03-22' '2020-04-02' '2020-04-18' '2020-04-20'
 '2020-04-23']"
UW762	7.977473	23.55036	129	['2020-11-15']
UW763	8.157100999999999	23.55036	136	['2020-11-21' '2020-11-24']
UW764	8.336729	23.55036	184	['2021-01-07' '2021-01-12']
UW765	8.516357000000001	23.55036	169	['2021-02-10' '2021-03-04']
UW766	8.695985	23.55036	118	['2021-04-05']
UW767	8.875613000000001	23.55036	0	[]
UW768	9.055241	23.55036	0	[]
UW769	9.234869	23.55036	0	[]
UW770	9.414497	23.55036	0	[]
UW771	9.594125	23.55036	0	[]
UW772	9.773753	23.55036	0	[]
UW773	9.953381	23.55036	0	[]
UW774	10.133009	23.55036	0	[]
UW775	10.312636999999999	23.55036	0	[]
UW776	10.492265	23.55036	0	[]
UW777	10.671892999999999	23.55036	0	[]
UW778	10.851521	23.55036	0	[]
UW779	11.031149000000001	23.55036	0	[]
UW780	11.210778	23.55036	0	[]
UW781	11.390406	23.55036	0	[]
UW782	11.570034	23.55036	0	[]
UW783	11.749661999999999	23.55036	0	[]
UW784	11.92929	23.55036	0	[]
UW785	12.108918	23.55036	0	[]
UW786	12.288546	23.55036	0	[]
UW787	12.468174000000001	23.55036	0	[]
UW788	12.647802	23.55036	0	[]
UW789	12.82743	23.55036	0	[]
UW790	13.007058	23.55036	0	[]
UW791	13.186685999999998	23.55036	0	[]
UW792	13.366314000000001	23.55036	0	[]
UW793	13.545942000000002	23.55036	0	[]
UW794	13.725570000000001	23.55036	0	[]
UW795	13.905198	23.55036	0	[]
UW796	14.084826000000001	23.55036	0	[]
UW797	14.264454	23.55036	0	[]
UW798	14.444082	23.55036	0	[]
UW799	14.62371	23.55036	0	[]
UW800	14.803338	23.55036	0	[]
UW801	14.982966000000001	23.55036	0	[]
UW802	15.162594	23.55036	0	[]
UW803	15.342222	23.55036	0	[]
UW804	15.52185	23.55036	99	['2021-07-09']
UW805	15.701478	23.55036	0	[]
UW806	15.881105999999999	23.55036	173	['2021-06-10' '2021-07-08']
UW807	16.060734	23.55036	206	['2021-05-14' '2021-05-17']
UW808	16.240362	23.55036	129	['2021-05-06']
UW809	16.41999	23.55036	124	['2021-04-07']
UW810	16.599618	23.55036	230	['2020-06-19' '2020-06-25']
UW811	16.779246	23.55036	129	['2020-05-29']
UW812	16.958873999999998	23.55036	105	['2020-05-24']
UW813	17.138502	23.55036	286	['2020-05-03' '2020-05-17' '2020-05-20']
UW814	17.31813	23.55036	148	['2020-04-24' '2020-04-25']
UW815	7.453612	25.35536	128	['2019-11-03']
UW816	7.635832000000001	25.35536	386	['2019-11-30' '2019-12-25']
UW817	7.818052000000001	25.35536	258	['2019-11-26' '2019-12-22']
UW818	8.000272	25.35536	159	['2020-10-22' '2020-11-12']
UW819	8.182492	25.35536	128	['2020-11-18']
UW820	8.364711999999999	25.35536	183	['2020-12-23' '2021-01-06']
UW821	8.546932	25.35536	106	['2021-02-07']
UW822	8.729152000000001	25.35536	108	['2021-04-01' '2021-04-03']
UW823	8.911372	25.35536	0	[]
UW824	9.093592	25.35536	0	[]
UW825	9.275813000000001	25.35536	0	[]
UW826	9.458033	25.35536	0	[]
UW827	9.640253	25.35536	0	[]
UW828	9.822473	25.35536	0	[]
UW829	10.004693	25.35536	0	[]
UW830	10.186913	25.35536	0	[]
UW831	10.369133	25.35536	0	[]
UW832	10.551353	25.35536	0	[]
UW833	10.733573	25.35536	0	[]
UW834	10.915792999999999	25.35536	0	[]
UW835	11.098013	25.35536	0	[]
UW836	11.280233	25.35536	0	[]
UW837	11.462453	25.35536	0	[]
UW838	11.644673	25.35536	0	[]
UW839	11.826894	25.35536	0	[]
UW840	12.009114	25.35536	0	[]
UW841	12.191334	25.35536	0	[]
UW842	12.373553999999999	25.35536	0	[]
UW843	12.555774000000001	25.35536	0	[]
UW844	12.737994	25.35536	0	[]
UW845	12.920214	25.35536	0	[]
UW846	13.102433999999999	25.35536	0	[]
UW847	13.284654000000002	25.35536	62	['2021-06-07']
UW848	13.466873999999999	25.35536	65	['2021-06-09']
UW849	13.649094	25.35536	0	[]
UW850	13.831314	25.35536	96	['2021-05-09' '2021-06-11']
UW851	14.013534	25.35536	110	['2021-05-08']
UW852	14.195754	25.35536	65	['2021-04-08' '2021-05-10']
UW853	14.377975	25.35536	128	['2021-05-05']
UW854	14.560195000000002	25.35536	127	['2021-05-06']
UW855	14.742415	25.35536	0	[]
UW856	14.924635	25.35536	0	[]
UW857	15.106855	25.35536	0	[]
UW858	15.289075	25.35536	121	['2021-07-08']
UW859	15.471295000000001	25.35536	104	['2021-06-01']
UW860	15.653514999999999	25.35536	127	['2021-05-06']
UW861	15.835735000000001	25.35536	123	['2021-05-07']
UW862	16.017955	25.35536	117	['2021-05-09' '2021-05-10']
UW863	16.200175	25.35536	107	['2021-04-20']
UW864	16.382395000000002	25.35536	120	['2021-03-19' '2021-03-20']
UW865	16.564615	25.35536	243	['2020-06-18' '2020-06-20']
UW866	16.746835	25.35536	124	['2020-05-25']
UW867	16.929056	25.35536	126	['2020-05-21']
UW868	17.111276	25.35536	359	['2020-05-01' '2020-05-16' '2020-05-19']
UW869	17.293495999999998	25.35536	119	['2019-09-26']
UW870	7.392423	27.160359999999997	130	['2019-10-28']
UW871	7.577497	27.160359999999997	662	['2019-11-23' '2019-12-19' '2019-12-21']
UW872	7.762571	27.160359999999997	466	['2019-11-18' '2019-11-22' '2019-12-17' '2019-12-20']
UW873	7.947646000000001	27.160359999999997	1183	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-24' '2020-02-27'
 '2020-03-15' '2020-04-18' '2020-05-11' '2020-05-17' '2020-05-23']"
UW874	8.132719999999999	27.160359999999997	126	['2020-11-14']
UW875	8.317794000000001	27.160359999999997	111	['2020-11-24']
UW876	8.502869	27.160359999999997	151	['2020-12-13' '2020-12-19']
UW877	8.687942999999999	27.160359999999997	192	['2021-02-06' '2021-03-06']
UW878	8.873018	27.160359999999997	120	['2021-03-07']
UW879	9.058092	27.160359999999997	176	['2020-11-24' '2021-03-10']
UW880	9.243166	27.160359999999997	117	['2021-03-09']
UW881	9.428241	27.160359999999997	124	['2021-04-03']
UW882	9.613315	27.160359999999997	108	['2021-03-04']
UW883	9.798389	27.160359999999997	83	['2021-04-13']
UW884	9.983464	27.160359999999997	0	[]
UW885	10.168538	27.160359999999997	0	[]
UW886	10.353613000000001	27.160359999999997	0	[]
UW887	10.538687	27.160359999999997	0	[]
UW888	10.723761	27.160359999999997	107	['2021-04-05']
UW889	10.908836	27.160359999999997	118	['2021-05-07']
UW890	11.093910000000001	27.160359999999997	184	['2021-03-18' '2021-04-07']
UW891	11.278984	27.160359999999997	112	['2021-04-04']
UW892	11.464058999999999	27.160359999999997	118	['2021-03-07']
UW893	11.649133	27.160359999999997	113	['2021-04-06']
UW894	11.834207000000001	27.160359999999997	0	[]
UW895	12.019282	27.160359999999997	0	[]
UW896	12.204356	27.160359999999997	0	[]
UW897	12.389431	27.160359999999997	0	[]
UW898	12.574505	27.160359999999997	104	['2021-03-18']
UW899	12.759578999999999	27.160359999999997	123	['2021-05-08']
UW900	12.944654	27.160359999999997	123	['2021-05-07']
UW901	13.129728	27.160359999999997	109	['2021-03-10']
UW902	13.314801999999998	27.160359999999997	180	['2021-03-18' '2021-05-06']
UW903	13.499877	27.160359999999997	202	['2021-01-16' '2021-01-22']
UW904	13.684951000000002	27.160359999999997	124	['2021-04-04']
UW905	13.870026000000001	27.160359999999997	106	['2021-03-10']
UW906	14.0551	27.160359999999997	111	['2021-02-12']
UW907	14.240174	27.160359999999997	126	['2021-01-23' '2021-03-17']
UW908	14.425248999999999	27.160359999999997	119	['2021-02-19']
UW909	14.610323000000001	27.160359999999997	144	['2021-02-22' '2021-03-10' '2021-04-09']
UW910	14.795397	27.160359999999997	123	['2021-05-07']
UW911	14.980472	27.160359999999997	162	['2021-02-12' '2021-03-17']
UW913	15.350620999999999	27.160359999999997	106	['2021-03-21']
UW914	15.535695	27.160359999999997	202	['2021-04-13' '2021-05-05']
UW915	15.720769	27.160359999999997	122	['2021-04-07']
UW916	15.905844	27.160359999999997	164	['2021-03-18' '2021-04-12']
UW917	16.090918	27.160359999999997	125	['2020-06-19']
UW918	16.275992000000002	27.160359999999997	207	['2020-06-19' '2020-06-21']
UW919	16.461067	27.160359999999997	123	['2020-06-16']
UW920	16.646141	27.160359999999997	207	['2020-05-27' '2020-05-28']
UW921	16.831216	27.160359999999997	125	['2020-05-23']
UW922	17.016289999999998	27.160359999999997	251	['2020-05-17' '2020-05-20']
UW923	17.201364	27.160359999999997	183	['2020-04-24' '2020-04-26']
UW924	17.386439000000003	27.160359999999997	123	['2019-07-03']
UW925	7.411042	28.965359999999997	132	['2019-10-27']
UW926	7.599251	28.965359999999997	623	['2019-11-18' '2019-11-22' '2019-12-18' '2019-12-21']
UW927	7.78746	28.965359999999997	488	['2019-11-18' '2019-11-22' '2019-12-17' '2019-12-20']
UW928	7.97567	28.965359999999997	262	['2019-11-30' '2019-12-25']
UW929	8.163879	28.965359999999997	122	['2020-03-25']
UW930	8.352088	28.965359999999997	123	['2020-11-16']
UW931	8.540297	28.965359999999997	126	['2020-11-20']
UW932	8.728507	28.965359999999997	125	['2020-11-14']
UW933	8.916716000000001	28.965359999999997	134	['2020-03-21']
UW934	9.104925	28.965359999999997	241	['2020-03-25' '2020-04-15']
UW935	9.293134	28.965359999999997	167	['2020-11-15' '2020-11-20']
UW936	9.481344	28.965359999999997	111	['2021-01-12']
UW937	9.669553	28.965359999999997	113	['2021-02-08']
UW938	9.857762	28.965359999999997	106	['2021-02-04']
UW939	10.045971	28.965359999999997	110	['2021-03-10']
UW940	10.234181	28.965359999999997	132	['2021-01-15']
UW941	10.42239	28.965359999999997	110	['2021-02-18']
UW942	10.610599	28.965359999999997	160	['2021-02-07' '2021-02-08']
UW943	10.798808	28.965359999999997	119	['2020-05-08']
UW944	10.987017999999999	28.965359999999997	117	['2020-04-23']
UW945	11.175227	28.965359999999997	109	['2021-02-10']
UW946	11.363436	28.965359999999997	123	['2020-05-13']
UW947	11.551646	28.965359999999997	147	['2020-05-15' '2021-01-21']
UW948	11.739855	28.965359999999997	202	['2021-02-18' '2021-03-17']
UW949	11.928064	28.965359999999997	180	['2021-03-19' '2021-04-03']
UW950	12.116273	28.965359999999997	112	['2021-03-10']
UW951	12.304483	28.965359999999997	186	['2021-02-09' '2021-02-10']
UW952	12.492692	28.965359999999997	199	['2021-02-11' '2021-02-18']
UW953	12.680900999999999	28.965359999999997	121	['2021-01-21']
UW954	12.869110000000001	28.965359999999997	101	['2021-03-09']
UW955	13.057319999999999	28.965359999999997	110	['2021-02-18']
UW956	13.245529000000001	28.965359999999997	148	['2021-01-12' '2021-01-23']
UW957	13.433738	28.965359999999997	120	['2020-06-07']
UW958	13.621947	28.965359999999997	118	['2020-06-09']
UW959	13.810157	28.965359999999997	104	['2021-02-11']
UW960	13.998366	28.965359999999997	114	['2020-06-17']
UW961	14.186575	28.965359999999997	130	['2020-05-21']
UW962	14.374784	28.965359999999997	374	['2020-05-13' '2020-05-18' '2020-05-24']
UW963	14.562994	28.965359999999997	125	['2020-04-26']
UW964	14.751203	28.965359999999997	140	['2021-02-11' '2021-02-20']
UW965	14.939411999999999	28.965359999999997	202	['2020-05-22' '2020-05-24']
UW966	15.127622	28.965359999999997	128	['2020-05-25']
UW967	15.315831	28.965359999999997	119	['2020-06-19']
UW968	15.50404	28.965359999999997	105	['2021-02-19' '2021-02-21' '2021-02-23']
UW969	15.692248999999999	28.965359999999997	132	['2020-05-21']
UW970	15.880459	28.965359999999997	241	['2020-06-09' '2020-06-17']
UW971	16.068668	28.965359999999997	124	['2020-06-16']
UW972	16.256877	28.965359999999997	123	['2020-05-27']
UW973	16.445086	28.965359999999997	372	['2020-06-10' '2020-06-14' '2020-06-15']
UW974	16.633295999999998	28.965359999999997	135	['2020-05-25']
UW975	16.821505	28.965359999999997	131	['2020-05-21']
UW976	17.009714000000002	28.965359999999997	125	['2020-04-29']
UW977	17.197923	28.965359999999997	128	['2020-04-22']
UW978	17.386132999999997	28.965359999999997	125	['2019-07-03']
UW979	7.397344	30.770359999999997	379	['2019-10-21' '2019-10-26']
UW980	7.588989999999999	30.770359999999997	177	['2019-11-03' '2019-11-04']
UW981	7.780635	30.770359999999997	262	['2019-11-30' '2019-12-25']
UW982	7.972281	30.770359999999997	523	"['2019-12-01' '2019-12-22' '2019-12-27' '2020-08-25' '2020-08-27'
 '2020-08-28' '2020-10-13']"
UW983	8.163926	30.770359999999997	135	['2020-03-21']
UW984	8.355572	30.770359999999997	135	['2020-03-22']
UW985	8.547217999999999	30.770359999999997	894	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-24'
 '2020-03-30' '2020-04-21']"
UW986	8.738863	30.770359999999997	384	['2020-02-26' '2020-03-17' '2020-03-21']
UW987	8.930508999999999	30.770359999999997	1155	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-27' '2020-03-13'
 '2020-03-14' '2020-03-22' '2020-04-02' '2020-04-18' '2020-04-20'
 '2020-04-23']"
UW988	9.122155000000001	30.770359999999997	1059	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-06'
 '2020-03-21' '2020-03-22' '2020-04-26' '2020-04-28']"
UW989	9.3138	30.770359999999997	165	['2020-03-24' '2020-04-19']
UW990	9.505446000000001	30.770359999999997	264	['2019-11-26' '2019-12-22' '2020-03-19']
UW991	9.697092	30.770359999999997	373	['2020-03-25' '2020-04-09' '2020-04-22']
UW992	9.888736999999999	30.770359999999997	243	['2020-04-11' '2020-04-23']
UW993	10.080383	30.770359999999997	156	['2020-04-18' '2020-12-18']
UW994	10.272029	30.770359999999997	108	['2020-04-16']
UW995	10.463674000000001	30.770359999999997	158	['2020-03-25' '2020-04-24']
UW996	10.65532	30.770359999999997	317	['2020-04-11' '2020-04-19' '2020-04-21']
UW997	10.846966	30.770359999999997	131	['2020-04-14']
UW998	11.038611	30.770359999999997	349	['2020-03-25' '2020-03-28' '2020-04-22']
UW999	11.230257	30.770359999999997	249	['2020-05-11' '2020-05-12']
UW1000	11.421902000000001	30.770359999999997	118	['2020-03-19']
UW1001	11.613548	30.770359999999997	131	['2020-03-22' '2020-04-14']
UW1002	11.805194	30.770359999999997	360	['2020-05-17' '2020-05-18' '2020-05-19']
UW1003	11.996839	30.770359999999997	196	['2020-04-16' '2020-04-23']
UW1004	12.188485	30.770359999999997	163	['2020-04-22' '2020-05-22']
UW1005	12.380131	30.770359999999997	116	['2021-01-12']
UW1006	12.571776	30.770359999999997	238	['2020-04-18' '2020-04-26']
UW1007	12.763422	30.770359999999997	125	['2020-04-25']
UW1008	12.955067999999999	30.770359999999997	126	['2020-05-17']
UW1009	13.146713	30.770359999999997	125	['2020-06-06']
UW1010	13.338359	30.770359999999997	365	['2020-03-25' '2020-04-17' '2020-04-25']
UW1011	13.530005	30.770359999999997	126	['2020-04-15']
UW1012	13.72165	30.770359999999997	119	['2020-04-27']
UW1013	13.913295999999999	30.770359999999997	411	['2020-05-13' '2020-05-16' '2020-06-13' '2020-06-15' '2020-06-16']
UW1014	14.104941	30.770359999999997	244	['2020-03-25' '2020-04-25']
UW1015	14.296586999999999	30.770359999999997	242	['2020-04-17' '2020-04-21']
UW1016	14.488233	30.770359999999997	528	['2020-02-24' '2020-03-16' '2020-03-19' '2020-03-29' '2020-04-15']
UW1017	14.679878	30.770359999999997	117	['2020-04-16']
UW1018	14.871523999999999	30.770359999999997	243	['2020-04-17' '2020-04-27']
UW1019	15.063170000000001	30.770359999999997	358	['2020-02-26' '2020-03-19' '2020-04-15' '2020-04-26']
UW1020	15.254814999999999	30.770359999999997	894	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-24'
 '2020-03-30' '2020-04-21']"
UW1021	15.446461	30.770359999999997	127	['2020-04-27']
UW1022	15.638107000000002	30.770359999999997	118	['2020-04-29']
UW1023	15.829752	30.770359999999997	184	['2020-04-24' '2020-04-25']
UW1024	16.021398	30.770359999999997	127	['2020-04-27']
UW1025	16.213044	30.770359999999997	379	['2020-05-13' '2020-05-16' '2020-05-21']
UW1026	16.404689	30.770359999999997	127	['2020-03-21']
UW1027	16.596335	30.770359999999997	129	['2020-04-25']
UW1028	16.787981	30.770359999999997	275	['2020-04-03' '2020-04-24' '2020-04-28']
UW1029	16.979626	30.770359999999997	122	['2020-04-26']
UW1030	17.171272000000002	30.770359999999997	119	['2020-04-21']
UW1031	17.362917000000003	30.770359999999997	130	['2019-06-29']
UW1032	7.389569	32.575359999999996	379	['2019-10-21' '2019-10-26' '2019-10-27']
UW1033	7.584975999999999	32.575359999999996	281	['2019-10-30' '2019-10-31' '2019-11-01']
UW1034	7.7803830000000005	32.575359999999996	171	['2019-10-28' '2019-11-23']
UW1035	7.975791	32.575359999999996	156	['2019-10-31' '2019-11-08']
UW1036	8.171198	32.575359999999996	310	['2019-11-01' '2019-11-04' '2020-02-24' '2020-03-17']
UW1037	8.366605	32.575359999999996	1155	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-27' '2020-03-13'
 '2020-03-14' '2020-03-22' '2020-04-02' '2020-04-18' '2020-04-20'
 '2020-04-23']"
UW1038	8.562013	32.575359999999996	263	['2019-11-30' '2019-12-25' '2020-12-11']
UW1039	8.75742	32.575359999999996	932	"['2019-11-04' '2019-11-08' '2019-11-16' '2019-11-22' '2019-12-15'
 '2019-12-16' '2019-12-17' '2019-12-20' '2019-12-21']"
UW1040	8.952828	32.575359999999996	255	['2019-11-30' '2019-12-25']
UW1041	9.148235000000001	32.575359999999996	406	['2019-12-01' '2019-12-25' '2019-12-27' '2020-03-17']
UW1042	9.343642	32.575359999999996	382	['2019-11-26' '2019-12-25' '2020-02-24' '2020-03-17']
UW1043	9.53905	32.575359999999996	254	['2019-11-30' '2019-12-25' '2020-12-11']
UW1044	9.734457	32.575359999999996	899	"['2020-02-19' '2020-02-23' '2020-03-13' '2020-03-14' '2020-03-17'
 '2020-03-30' '2020-04-14']"
UW1045	9.929864	32.575359999999996	255	['2019-11-30' '2019-12-25']
UW1046	10.125272	32.575359999999996	894	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-24'
 '2020-03-30' '2020-04-21']"
UW1047	10.320679	32.575359999999996	704	"['2019-11-30' '2019-12-01' '2019-12-22' '2019-12-25' '2020-02-29'
 '2020-03-25' '2020-03-28' '2020-04-14']"
UW1048	10.516086999999999	32.575359999999996	701	"['2020-02-19' '2020-02-23' '2020-02-28' '2020-03-14' '2020-03-29'
 '2020-04-14']"
UW1049	10.711494	32.575359999999996	1059	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-06'
 '2020-03-21' '2020-03-22' '2020-04-26' '2020-04-28']"
UW1050	10.906901	32.575359999999996	1012	"['2019-11-04' '2019-11-08' '2019-11-16' '2019-11-22' '2019-12-07'
 '2019-12-13' '2019-12-16' '2019-12-20' '2019-12-25']"
UW1051	11.102309	32.575359999999996	970	"['2020-02-19' '2020-02-24' '2020-03-14' '2020-04-11' '2020-04-17'
 '2020-04-21' '2020-10-13']"
UW1052	11.297716000000001	32.575359999999996	390	['2020-02-24' '2020-03-16' '2020-03-19']
UW1053	11.493122999999999	32.575359999999996	254	['2019-11-30' '2019-12-25' '2020-12-11']
UW1054	11.688531	32.575359999999996	384	['2020-02-26' '2020-03-17' '2020-03-21']
UW1055	11.883938	32.575359999999996	436	['2019-12-02' '2019-12-17' '2019-12-27' '2020-02-23' '2020-02-29']
UW1056	12.079345	32.575359999999996	648	['2020-02-19' '2020-02-24' '2020-03-15' '2020-03-16' '2020-03-19']
UW1057	12.274753	32.575359999999996	704	"['2019-11-30' '2019-12-01' '2019-12-22' '2019-12-25' '2020-02-29'
 '2020-03-25' '2020-03-28' '2020-04-14']"
UW1058	12.47016	32.575359999999996	773	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-14'
 '2020-03-17']"
UW1059	12.665567999999999	32.575359999999996	384	['2020-02-24' '2020-03-15']
UW1060	12.860975	32.575359999999996	551	['2020-02-19' '2020-02-24' '2020-02-28' '2020-03-15' '2020-03-19']
UW1061	13.056382000000001	32.575359999999996	894	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-24'
 '2020-03-30' '2020-04-21']"
UW1062	13.25179	32.575359999999996	384	['2020-02-24' '2020-03-16' '2020-04-14']
UW1063	13.447197000000001	32.575359999999996	372	['2020-02-26' '2020-03-17']
UW1064	13.642604	32.575359999999996	125	['2020-04-21']
UW1065	13.838011999999999	32.575359999999996	390	['2020-02-24' '2020-03-16' '2020-03-19']
UW1066	14.033419	32.575359999999996	366	['2020-02-26' '2020-03-19' '2020-03-21']
UW1067	14.228826999999999	32.575359999999996	223	['2019-06-20' '2019-06-21']
UW1068	14.424234	32.575359999999996	117	['2019-06-22']
UW1069	14.619641	32.575359999999996	124	['2020-03-21']
UW1070	14.815048999999998	32.575359999999996	124	['2019-06-29']
UW1071	15.010456	32.575359999999996	701	"['2020-02-19' '2020-02-23' '2020-02-28' '2020-03-14' '2020-03-29'
 '2020-04-14']"
UW1072	15.205863	32.575359999999996	122	['2019-06-25']
